created_at,date,time,timezone,username,name,place,tweet,language,mentions,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,retweet_id,reply_to
2020-12-07 21:16:51 UTC,2020-12-07,21:16:51,0,razshax,RazShaxx💫💫,,@lhIyuna @zadeau @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Jure t'es une daronne,fr,,0,0,0,[],[],https://twitter.com/RazShax/status/1336057107817373696,False,,,lhIyuna|zadeau|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:16:49 UTC,2020-12-07,21:16:49,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Mais c'est quoi cougar,fr,,4,0,0,[],[],https://twitter.com/zadeau/status/1336057096295608321,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:16:36 UTC,2020-12-07,21:16:36,0,lhiyuna,⁷ PEEP,,"@RazShax @zadeau @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg ptn chui une milfs,,,",fr,,2,0,1,[],[],https://twitter.com/lhIyuna/status/1336057044927979521,False,,,RazShax|zadeau|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:16:31 UTC,2020-12-07,21:16:31,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Ça va t'es vieille quand même,fr,,0,0,0,[],[],https://twitter.com/zadeau/status/1336057021087555586,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:16:10 UTC,2020-12-07,21:16:10,0,lhiyuna,⁷ PEEP,,@ontheevee @zadeau @RazShax @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg  https://t.co/sOmNg3tfW8,und,,0,0,0,[],[],https://twitter.com/lhIyuna/status/1336056935053991942,False,,,ontheevee|zadeau|RazShax|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:15:53 UTC,2020-12-07,21:15:53,0,razshax,RazShaxx💫💫,,@zadeau @ontheevee @lhIyuna @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg PTDRRR,fr,,1,0,0,[],[],https://twitter.com/RazShax/status/1336056863784316930,False,,,zadeau|ontheevee|lhIyuna|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:15:50 UTC,2020-12-07,21:15:50,0,lhiyuna,⁷ PEEP,,@zadeau @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg nn jrigol 18,ht,,1,0,0,[],[],https://twitter.com/lhIyuna/status/1336056850987544576,False,,,zadeau|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:15:50 UTC,2020-12-07,21:15:50,0,roseandjasmin2,Jasmin,,@T_Bouhafs Abusé 🤦,fr,,0,0,0,[],[],https://twitter.com/roseandjasmin2/status/1336056848483561476,False,,,T_Bouhafs
2020-12-07 21:15:43 UTC,2020-12-07,21:15:43,0,zadeau,zadeau 🇨🇵 🏉,,@RazShax @ontheevee @lhIyuna @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg C'est des milfs ?,fr,,1,0,0,[],[],https://twitter.com/zadeau/status/1336056822722138118,False,,,RazShax|ontheevee|lhIyuna|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:15:17 UTC,2020-12-07,21:15:17,0,razshax,RazShaxx💫💫,,@zadeau @ontheevee @lhIyuna @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg C'est un animal tqt,fr,,1,0,1,[],[],https://twitter.com/RazShax/status/1336056712290250760,False,,,zadeau|ontheevee|lhIyuna|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:15:10 UTC,2020-12-07,21:15:10,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Oh la mémé,fr,,1,0,0,[],[],https://twitter.com/zadeau/status/1336056681785155585,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:15:02 UTC,2020-12-07,21:15:02,0,nathancmoii,Nathan🇨🇵,,@Maup_1985 @T_Bouhafs Un cassos,ca,,0,0,0,[],[],https://twitter.com/Nathancmoii/status/1336056650365538311,False,,,Maup_1985|T_Bouhafs
2020-12-07 21:14:58 UTC,2020-12-07,21:14:58,0,zadeau,zadeau 🇨🇵 🏉,,@ontheevee @lhIyuna @RazShax @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg C'est quoi cougar?,fr,,1,0,0,[],[],https://twitter.com/zadeau/status/1336056631772262400,False,,,ontheevee|lhIyuna|RazShax|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:14:53 UTC,2020-12-07,21:14:53,0,ontheevee,开,,@lhIyuna @RazShax @zadeau @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg ??,und,,0,0,0,[],[],https://twitter.com/ontheevee/status/1336056610544816129,False,,,lhIyuna|RazShax|zadeau|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:14:53 UTC,2020-12-07,21:14:53,0,lhiyuna,⁷ PEEP,,@zadeau @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg 21,und,,1,0,0,[],[],https://twitter.com/lhIyuna/status/1336056609492115457,False,,,zadeau|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:14:42 UTC,2020-12-07,21:14:42,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg T'as quel age toi ?,fr,,1,0,0,[],[],https://twitter.com/zadeau/status/1336056566567596032,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:14:34 UTC,2020-12-07,21:14:34,0,ontheevee,开,,@lhIyuna @zadeau @RazShax @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg les cougar&gt;&gt;&gt;,fr,,2,0,0,[],[],https://twitter.com/ontheevee/status/1336056530341421062,False,,,lhIyuna|zadeau|RazShax|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:14:31 UTC,2020-12-07,21:14:31,0,lhiyuna,⁷ PEEP,,@ontheevee @RazShax @zadeau @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg .. culot,en,,1,0,1,[],[],https://twitter.com/lhIyuna/status/1336056519809519618,False,,,ontheevee|RazShax|zadeau|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:14:15 UTC,2020-12-07,21:14:15,0,razshax,RazShaxx💫💫,,@zadeau @lhIyuna @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Oula dérapage,fr,,0,0,0,[],[],https://twitter.com/RazShax/status/1336056453015199746,False,,,zadeau|lhIyuna|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:14:01 UTC,2020-12-07,21:14:01,0,ontheevee,开,,@RazShax @zadeau @lhIyuna @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg reel,en,,1,0,1,[],[],https://twitter.com/ontheevee/status/1336056393045045248,False,,,RazShax|zadeau|lhIyuna|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:13:53 UTC,2020-12-07,21:13:53,0,zadeau,zadeau 🇨🇵 🏉,,@RazShax @lhIyuna @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg T'aimes bien les mineurs toi pedo,fr,,1,0,0,[],[],https://twitter.com/zadeau/status/1336056358588780545,False,,,RazShax|lhIyuna|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:13:40 UTC,2020-12-07,21:13:40,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Ça va 16 ans,fr,,0,0,0,[],[],https://twitter.com/zadeau/status/1336056306382286849,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:13:33 UTC,2020-12-07,21:13:33,0,sanpapaya,Manille John,,@GMeurice Il a quel goût le sperme de @T_Bouhafs ?,fr,t_bouhafs,0,0,0,[],[],https://twitter.com/sanpapaya/status/1336056277303250944,False,,,GMeurice
2020-12-07 21:13:26 UTC,2020-12-07,21:13:26,0,razshax,RazShaxx💫💫,,@zadeau @lhIyuna @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Trop de mineurs ici,fr,,2,0,0,[],[],https://twitter.com/RazShax/status/1336056245892100097,False,,,zadeau|lhIyuna|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:13:26 UTC,2020-12-07,21:13:26,0,xyz123qwerty,Des photos et nous,,"@T_Bouhafs ""Il n'y a pas de racisme d'Etat."" Et les licornes vous saluent.",fr,,0,0,0,[],[],https://twitter.com/xyz123QWERTY/status/1336056244239478787,False,,,T_Bouhafs
2020-12-07 21:12:59 UTC,2020-12-07,21:12:59,0,lhiyuna,⁷ PEEP,,@zadeau @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg mow le beubeu trop mignon,fr,,3,0,1,[],[],https://twitter.com/lhIyuna/status/1336056133291626496,False,,,zadeau|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:12:35 UTC,2020-12-07,21:12:35,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Pleure,en,,2,0,0,[],[],https://twitter.com/zadeau/status/1336056034473938944,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:12:19 UTC,2020-12-07,21:12:19,0,razshax,RazShaxx💫💫,,@zadeau @lhIyuna @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Ok je t'embauche pas,fr,,0,0,0,[],[],https://twitter.com/RazShax/status/1336055965108609031,False,,,zadeau|lhIyuna|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:12:13 UTC,2020-12-07,21:12:13,0,lhiyuna,⁷ PEEP,,@zadeau @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg ta 16?,und,,1,0,0,[],[],https://twitter.com/lhIyuna/status/1336055941675044867,False,,,zadeau|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:12:03 UTC,2020-12-07,21:12:03,0,zadeau,zadeau 🇨🇵 🏉,,@RazShax @lhIyuna @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg OK je demande 100 € de l'heure,fr,,1,0,0,[],[],https://twitter.com/zadeau/status/1336055896733052932,False,,,RazShax|lhIyuna|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:12:01 UTC,2020-12-07,21:12:01,0,scquickk,Marmotte Duveuteuseu,,"@Ekip667_BMF @GingerellaL @DamienRieu @T_Bouhafs Visiblement tu t’es fait pistonner pour bosser à la CAF d’Auteuil. Ça doit te changer de St Denis où tous tes voisins de HLM te harcelaient pour falsifier leurs dossiers.  En attendant, dis merci à la France qui te nourrit",fr,,1,0,1,[],[],https://twitter.com/Scquickk/status/1336055888805761025,False,,,Ekip667_BMF|GingerellaL|DamienRieu|T_Bouhafs
2020-12-07 21:11:49 UTC,2020-12-07,21:11:49,0,___tdp,La Tribune des Pirates,,"@BertrandM19 @l_collectif @T_Bouhafs @OmarSlaouti @LesMusulmans @Youbrak @laveritepradama @M_F_J_E @MirqedirM @Naziha_up @juliensalingue @RokhayaDiallo La liberté, c'est aussi de croire. Les ""bigots"" ont le droit de l'être dans un environnement libre, et vous de ne pas croire. Refuser la liberté de culte c'est très totalitaire.",fr,,1,0,0,[],[],https://twitter.com/___TDP/status/1336055838142853120,False,,,BertrandM19|l_collectif|T_Bouhafs|OmarSlaouti|LesMusulmans|Youbrak|laveritepradama|M_F_J_E|MirqedirM|Naziha_up|juliensalingue|RokhayaDiallo
2020-12-07 21:11:38 UTC,2020-12-07,21:11:38,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg C'est 16 pour taffer,fr,,1,0,0,[],[],https://twitter.com/zadeau/status/1336055793465090053,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:11:14 UTC,2020-12-07,21:11:14,0,lhiyuna,⁷ PEEP,,@zadeau @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg je croyais t'avais 16-17,fr,,1,0,0,[],[],https://twitter.com/lhIyuna/status/1336055693540028416,False,,,zadeau|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:11:06 UTC,2020-12-07,21:11:06,0,razshax,RazShaxx💫💫,,@zadeau @lhIyuna @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Viens je t'embauche,fr,,1,0,0,[],[],https://twitter.com/RazShax/status/1336055658978873346,False,,,zadeau|lhIyuna|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:10:58 UTC,2020-12-07,21:10:58,0,generaletern19,GeneralEternel ن,,@DamienRieu @toyotasanichi @T_Bouhafs @Camelia_Jordana,und,camelia_jordana,0,0,5,[],[],https://twitter.com/GeneralEtern19/status/1336055627609726977,False,,,DamienRieu|toyotasanichi|T_Bouhafs
2020-12-07 21:10:30 UTC,2020-12-07,21:10:30,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Je peux taffer à côté j'ai l'âge légal pour taffer,fr,,2,0,0,[],[],https://twitter.com/zadeau/status/1336055506079805440,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:10:07 UTC,2020-12-07,21:10:07,0,zadeau,zadeau 🇨🇵 🏉,,@ontheevee @lhIyuna @RazShax @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Mais je crois que y'a des gens de votre groupe qui m'ont bloqué,fr,,0,0,0,[],[],https://twitter.com/zadeau/status/1336055411284340739,False,,,ontheevee|lhIyuna|RazShax|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:09:52 UTC,2020-12-07,21:09:52,0,zadeau,zadeau 🇨🇵 🏉,,@ontheevee @lhIyuna @RazShax @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Quand je pourrais voter je voterais pour merluche,fr,,1,0,2,[],[],https://twitter.com/zadeau/status/1336055346952073221,False,,,ontheevee|lhIyuna|RazShax|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:09:36 UTC,2020-12-07,21:09:36,0,___tdp,La Tribune des Pirates,,@ClaudeRayon @l_collectif @T_Bouhafs @OmarSlaouti @LesMusulmans @Youbrak @laveritepradama @M_F_J_E @MirqedirM @Naziha_up @juliensalingue @RokhayaDiallo Le voile est une obligation religieuse. Il n'est pas imposé mais le fruit d'un cheminement personnel.,fr,,1,0,0,[],[],https://twitter.com/___TDP/status/1336055280271024134,False,,,ClaudeRayon|l_collectif|T_Bouhafs|OmarSlaouti|LesMusulmans|Youbrak|laveritepradama|M_F_J_E|MirqedirM|Naziha_up|juliensalingue|RokhayaDiallo
2020-12-07 21:09:35 UTC,2020-12-07,21:09:35,0,lhiyuna,⁷ PEEP,,@zadeau @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg nn t a lecole t pas un chomeur,fr,,1,0,0,[],[],https://twitter.com/lhIyuna/status/1336055275393069057,False,,,zadeau|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:09:29 UTC,2020-12-07,21:09:29,0,ontheevee,开,,@zadeau @lhIyuna @RazShax @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg vote pour melenchon et je t’ajoute,fr,,1,0,0,[],[],https://twitter.com/ontheevee/status/1336055250831151104,False,,,zadeau|lhIyuna|RazShax|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:09:17 UTC,2020-12-07,21:09:17,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Un chômeur drôle,fr,,1,0,0,[],[],https://twitter.com/zadeau/status/1336055203242586113,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:09:10 UTC,2020-12-07,21:09:10,0,adil_alfassi,Adil,,"@davduf @T_Bouhafs @Interieur_Gouv @CheckNewsfr @prefpolice @libe Je pense que faire le buzz sur des vidéos comme ça ça n'apporte rien. Ils font ça car il part bientôt je vois pas le mal, ça se fait partout, faut se concentrer sur les choses importantes. Avec ça le message est brouillé",fr,,1,0,0,[],[],https://twitter.com/adil_alfassi/status/1336055173127483394,False,,,davduf|T_Bouhafs|Interieur_Gouv|CheckNewsfr|prefpolice|libe
2020-12-07 21:08:59 UTC,2020-12-07,21:08:59,0,lhiyuna,⁷ PEEP,,@zadeau @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg t ki,und,,1,0,0,[],[],https://twitter.com/lhIyuna/status/1336055125941645317,False,,,zadeau|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:08:51 UTC,2020-12-07,21:08:51,0,ontheevee,开,,@zadeau @lhIyuna @RazShax @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie ?? @jesuisfeministe,und,jesuisfeministe,0,0,0,[],[],https://twitter.com/ontheevee/status/1336055092412289031,False,,,zadeau|lhIyuna|RazShax|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie
2020-12-07 21:08:49 UTC,2020-12-07,21:08:49,0,zadeau,zadeau 🇨🇵 🏉,,@lhIyuna @RazShax @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Addez moi aussi svp,fr,,2,0,0,[],[],https://twitter.com/zadeau/status/1336055083969220610,False,,,lhIyuna|RazShax|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:08:36 UTC,2020-12-07,21:08:36,0,zadeau,zadeau 🇨🇵 🏉,,@RazShax @lhIyuna @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg Faux je suis pas misogyne,fr,,0,0,0,[],[],https://twitter.com/zadeau/status/1336055031230058497,False,,,RazShax|lhIyuna|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
2020-12-07 21:08:34 UTC,2020-12-07,21:08:34,0,lhiyuna,⁷ PEEP,,@RazShax @zadeau @ontheevee @jauraiseuhonte @PoliceNationale @Twitter @SOSRacisme @T_Bouhafs @ajplusfrancais @konbininews @brutofficiel @SOShomophobie @NousToutesOrg add groupe je suis prête a redevenir chômeuse maitre,fr,,1,0,0,[],[],https://twitter.com/lhIyuna/status/1336055023420239872,False,,,RazShax|zadeau|ontheevee|jauraiseuhonte|PoliceNationale|Twitter|SOSRacisme|T_Bouhafs|ajplusfrancais|konbininews|brutofficiel|SOShomophobie|NousToutesOrg
